@id	name	@center	@lat	@lon	addr:city	addr:street	addr:housenumber	addr:postcode	opening_hours
443685389	Ostsee-Apotheke		54.3906496	10.3732619	Schönberg (Holstein)	Bahnhofstraße	20	24217	
444329393	Löwen-Apotheke		53.6281141	10.6880164	Mölln	Hauptstraße	47	23879	"Mo-Fr 08:30-18:00, Sa 09:00-13:00"
444329407	Einhorn-Apotheke		53.6291089	10.6905542	Mölln	Hauptstraße	98	23879	Mo-Fr 08:30-18:00; Sa 08:30-13:00
444329409	Hubertus-Apotheke		53.6273029	10.6868338	Mölln	Hauptstraße	54-56	23879	"Mo, Tu, Th, Fr 08:00-18:30; We 08:00-18:00; Sa 08:00-13:00"
444329410	Stadt-Apotheke		53.6270203	10.6873557	Mölln	Bauhof	2	23879	Mo-Fr 08:00-18:30; Sa 08:00-13:00
444977933	Lister Apotheke		55.0152353	8.4319262	List auf Sylt	Hafenstraße	13	25992	
446048345	Holsten Apotheke		54.3106069	9.7181340	Schacht-Audorf	Klaus-Groth-Straße	6	24790	Mo-Fr 08:00-19:00;Sa 08:00-13:00
447079694	Sonnen-Apotheke		54.1357372	10.6171177	Eutin	Lübecker Straße	2	23701	Mo-Fr 08:00-18:30; Sa 07:30-14:00
452482820	Wassenberg-Apotheke		54.3161221	8.9403367	Tönning	Am Markt	10	25832	"Mo-Fr 08:00-12:30,14:00-18:30; Sa 08:00-12:30"
453488538	Liliencron-Apotheke		53.7346916	10.0820045					
462038415	Lamberti-Apotheke		54.4633185	9.0931835	Mildstedt	Dithmarscher Weg	9	25866	"Mo-Fr 08:00-13:00,14:00-18:30; Sa 08:00-12:30"
463221106	Königlich privilegierte und Kur-Apotheke		54.3915949	10.3728755	Schönberg (Holstein)	Bahnhofstraße	16	24217	
469086181	Garnison-Apotheke		54.2995438	9.6645578	Rendsburg	Paradeplatz	8	24768	Mo-Fr 08:30-18:30; Sa 08:30-13:00
469356587	Markt-Apotheke		54.1511256	10.9567493					"Mo-Fr 08:30-12:30,14:00-18:00; Sa 08:30-13:00"
469718796	Linden-Apotheke		53.8380329	9.9591450	Kaltenkirchen	Holstenstraße	2	24568	Mo-Fr 08:00-19:00; Sa 09:00-13:00
472311473	Möwen-Apotheke		54.6799087	8.3327675	Norddorf auf Amrum	Lunstruat	7	25946	"Sa 08:30-12:30; Mo-Fr 08:30-12:30, 14:30-18:00"
473850228	Adler-Apotheke		53.6717383	10.2385698	Ahrensburg	Hagener Allee	16	22926	"Mo,Tu,Th,Fr 08:30-18:30; We 08:30-18:00; Sa 08:30-13:00"
475720103	Sonnen-Apotheke		54.2384253	10.0639571	Flintbek	Hegereiterweg	2a	24220	
477201878	Kur Apotheke Niendorf		53.9930443	10.8249158					"Mo,Tu,Th,Fr 08:00-19:00;We 08:00-18:30;Sa 08:00-18:00"
477605039	Wandels Apotheke EKZ Krummesse		53.7796834	10.6514881	Krummesse	Beidendorfer Weg	30	23628	Mo-Fr 08:00-18:30; Sa 08:00-14:00
479256585	Adler Apotheke		54.6624752	9.9295064	Kappeln	Schmiedestraße	37	24376	Mo-Fr 08:00-18:00; Sa 08:00-13:00
492014341	Wellsee Apotheke		54.2917714	10.1627498	Kiel	Segeberger Landstraße	81	24145	
493384594	Pegasus Apotheke		53.8653140	10.6848916					"Mo-We,Fr 08:00-18:30; Sa 09:00-16:00"
494228630	Ring Apotheke		54.0659253	9.9962406	Neumünster	Haart	87-89	24534	Mo-Fr 08:00-18:30; We 08:00-18:00; Sa 09:00-13:00
505570017	Rasmus-Apotheke		54.3508591	10.1924149					Mo-Fr 08:30-18:30; Sa 08:30-13:00; Su off
513876243	Maximilian-Apotheke		53.5423556	10.2137203	Glinde	Markt	17	21509	"Mo-Fr 08:30-18:30; Sa 08:00-13:30; PH,Su off"
513876246	Markt-Apotheke		53.5418086	10.2138438	Glinde	Markt	5	21509	"Mo,Tu,Th,Fr 08:30-18:30; Sa 08:00-13:00; PH off; We 08:00-18:30"
515637418	Ring-Apotheke		54.3127095	10.1472846					"Mo,Tu,Th,Fr 09:00-18:30; We 08:00-18:00; Sa 08:00-13:00"
515637425	Werft-Apotheke		54.3139645	10.1479567	Kiel	Elisabethstraße	32-34	24143	Mo-Tu 08:30-18:30; We 08:30-18:00; Th 08:30-18:30; Fr 08:30-18:00; Sa 09:00-13:00
516223968	Amts-Apotheke		54.7988253	9.6356842	Langballig	Süderende	3b	24977	"Mo-Tu 08:00-12:30,14:30-18:30;We 08:00-12:30,14:30-18:00;Th 08:00-12:30,14:30-18:30;Fr 08:00-12:30,14:30-18:00;Sa 08:00-12:30"
517766502	Angler Apotheke		54.7539267	9.7605883	Steinbergkirche	Westerholmer Straße	3	24972	Mo-Fr 08:30-18:30; Sa 08:30-12:30
518436229	Holsten-Apotheke		54.3347335	10.2263735	Schönkirchen	Dorfstraße	19	24232	"Mo-Fr 08:00-13:00,15:00-18:15; Sa 08:00-13:00"
522882455	Möwen-Apotheke		54.4691558	9.8372066	Eckernförde	Kieler Straße	66	24340	Mo-Fr 08:15-18:00; Sa 09:00-13:00
527332639	Nicolai-Apotheke		54.4726672	9.8350515	Eckernförde	Langebrückstraße	16	24340	"Mo,Tu,Th 08:00-19:00; We,Fr 08:00-18:30; Sa 08:00-13:30"
537966304	Roland Apotheke		54.3052572	10.1072481		Rendsburger Landstraße	79		"Mo-Fr 08:30-13:00,15:00-18:30; Sa 08:30-13:00"
537976712	ABC-Apotheke		54.6033947	9.5840967	Böklund	Bahnhofstraße	1	24860	"Mo-We,Fr 08:00-18:30; Th 08:00-19:00; Sa 08:30-12:30; Su off"
538368870	Apotheke am Hörst		54.4525230	9.8353287	Eckernförde	Rendsburger Straße	119	24340	Mo-Fr 08:00-20:00; Sa 08:00-18:00; PH off
539501529	Nord Apotheke		54.3566522	10.1307786	Kiel	Holtenauer Straße	344	24106	Mo-Fr 08:00-19:00; Sa 08:00-13:00
541415582	Südermarkt-Apotheke		54.7829064	9.4367273	Flensburg	Südermarkt	1	24937	"Mo,Tu,Th,Fr 08:00-18:30; We 08:00-18:00; Sa 08:00-16:00; Su,PH off"
541535332	Stadtbrücken-Apotheke		54.1957596	9.1037604	Heide	Hamburger Straße	26-28	25746	Mo-Fr 07:30-19:00; Sa 08:00-14:00
548134078	Blasberg-Apotheke		54.8009999	9.4544828	Flensburg	Mürwiker Straße	89	24943	Mo-Fr 08:00-18:30; Sa 08:30-13:00
551346509	Nordland-Apotheke am Dreilingsberg		53.9625836	10.8576091					Mo-Fr 08:30-18:30;Sa 09:00-13:00
556010397	Rosen-Apotheke		53.6538876	9.8288675	Rellingen	Hauptstraße	82	25462	"Mo-Tu,Th-Fr 08:00-18:30; We 08:00-18:00; Sa 08:30-13:00"
556010406	Markt-Apotheke		53.6639663	9.7927046	Pinneberg	Elmshorner Straße	13	25421	
558497994	Apotheke am Bahnhof		54.4677772	9.8362456	Eckernförde	Bahnhofstraße	11	24340	"Mo,We-Fr 08:30-18:00; Tu 08:30-18:30; Sa 09:00-12:30"
564793468	Apotheke am Fleth		53.7886949	9.4223356	Glückstadt	Am Fleth	44	25348	Mo-Fr 08:00-18:30; We 08:00-18:00; Sa 08:00-12:30
567023926	Greif-Apotheke		54.0776605	9.9793774	Neumünster	Rendsburger Straße		24534	
567026603	Flora-Apotheke		54.0757270	9.9815803	Neumünster	Kuhberg	8	24534	Mo-Th 08:00-18:30; We 08:00-18:00; Fr 08:30-12:30
569711943	Adler-Apotheke		53.5821971	9.7134981	Wedel	Rissener Straße	24	22880	
581888698	Neue Apotheke am Kirchenbleeck		53.9208810	9.8809080	Bad Bramstedt	Maienbeeck	3	24576	"Mo-Fr 08:00-18:30; Sa 08:00-13:00; Su,PH off"
582572398	Landweg-Apotheke		53.9218195	9.8855392	Bad Bramstedt	Landweg	31	24576	"Mo-Fr 08:00-18:30; Sa 08:00-12:30; Su,PH off"
582591284	Elch Apotheke		53.7940402	9.9827306	Henstedt-Ulzburg	Beckersbergstraße	2	24558	Mo-Fr 08:00-19:00; Sa 08:30-14:00
583304294	Viktoria-Apotheke		54.3070979	10.1425985	Kiel	Preetzer Straße	18	24143	
583304297	Gaardener Apotheke		54.3105426	10.1457895	Kiel	Karlstal	33	24143	Mo-Fr 08:00-18:00; Sa 08:00-13:00
586760949	Schlei-Apotheke		54.6614970	9.9463158	Kappeln	Sylter Straße	3	24376	"Mo,Tu,Th,Fr 08:00-12:30,14:30-18:00; We 08:00-12:30; Sa 09:00-12:00; Su,PH off"
595988380	Königlich Privilegierte Apotheke		54.2338387	10.2817488	Preetz	Kirchenstraße	5	24211	"Mo-Tu,Th 08:00-18:30; We,Fr 08:00-18:00; Sa 08:00-13:00"
600484648	Russeer Apotheke		54.3004843	10.0768629		Rutkamp	1		Mo-Fr 08:00-18:30; Sa 08:00-13:00
601097041	Adler-Apotheke am Wasserturm		54.5220122	9.5514045	Schleswig	Schubystraße	89b	24837	"Mo-Fr 08:00-13:00,14:30-18:00; Sa 09:00-12:00"
603660304	Eichen-Apotheke		53.6880283	10.0390579	Norderstedt	Mittelstraße	74	22851	Mo-Tu 08:30-18:30; We 08:30-18:00; Th-Fr 08:30-18:30;Sa 08:30-12:30; PH off
609062078	Apotheke Lütjensee		53.6478043	10.3621850	Lütjensee	Up de Höh	1	22952	Mo-Fr 08:30-18:30; Sa 08:30-12:30; PH off
620380686	Stormarn Apotheke		53.8054522	10.3812151	Bad Oldesloe	Mommsenstraße	12	23843	Mo-Fr 08:00-18:30; Sa 09:00-13:00; PH off
620884849	Schwansen-Apotheke		54.5707758	9.9571493	Damp	Vogelsang	10	24351	"Mo-Tu 08:30-13:00,15:00-18:00; We 08:30-13:00; Th-Fr 08:30-13:00,15:00-18:00; Sa 08:30-13:00"
622151278	Bären Apotheke		53.5024479	10.4769277	Schwarzenbek	Hamburger Straße	5	21493	Mo-Fr 08:00-18:30; Sa 08:00-13:00
622151279	Ahorn Apotheke		53.5010129	10.4699727	Schwarzenbek	Hamburger Straße	33	21493	"Mo,Th 08:00-19:00; Tu,We 08:00-18:30; Fr 08:00-18:00; Sa 09:00-13:00"
622151281	Stadt-Apotheke		53.5016153	10.4817674	Schwarzenbek	Lauenburger Straße	10	21493	"Mo-Fr 08:30-13:00, Sa 08:30-13:00, Mo-Fr 14:00-18:00"
627572993	Flora-Apotheke		53.6721585	10.2376194	Ahrensburg	Hamburger Straße	11	22926	Mo-Fr 08:30-18:30; Sa 08:30-13:30; PH off
632843782	Gadeland Apotheke		54.0531420	10.0200365	Neumünster	Segeberger Straße	56a	24539	
655320263	St. Michael Apotheke		54.7817281	9.4171808	Flensburg	Am Ochsenmarkt	35	24937	Mo-Fr 08:00-18:00; Sa 08:00-13:00
655559889	Apotheke am Röterberg		54.1144780	10.2065739	Wankendorf	Röterberg	2	24601	"Mo-Fr 08:00-19:00; We,Sa 08:00-13:00"
656170437	Duburg-Apotheke		54.7929353	9.4216031	Flensburg	Waldstraße	13-15	24939	"Mo,Tu,Th 08:00-18:30; We,Fr 08:00-18:00; Sa 09:00-13:00"
659663201	Landhaus-Apotheke		54.1736962	10.0411611	Bordesholm	Bahnhofstraße	41	24582	
659663229	Klaus-Groth-Apotheke		54.1734154	10.0391179	Bordesholm	Bahnhofstraße	55	24582	Mo-Fr 08:00-19:00; We 08:00-18:30; Sa 08:00-13:00
660138721	Tarpenbek Apotheke		53.6812908	9.9975752	Norderstedt	Am Tarpenufer	6	22848	Mo-Fr 08:30-18:30; Sa 08:30-13:00
660918122	Beethoven-Apotheke		54.7984663	9.4748183	Flensburg	Schottweg	94	24944	Mo-Sa 08:00-20:00
662891039	Brahms-Apotheke		53.6442054	9.8114882	Pinneberg	Diesterwegstraße	33c	25421	Mo-Fr 08:30-18:30; Sa 08:30-12:45
672832845	Kirch-Apotheke		54.7640536	9.5791017	Husby	Kirchstraße	2	24975	"Mo,Tu,Th 08:00-12:30,14:30-18:30; We 08:00-12:30; Fr 08:00-12:30,14:30-18:00; Sa 08:30-12:00; PH,Su off"
675030969	Apotheke am Markt		54.2926379	10.5903288	Lütjenburg	Markt	1	24321	
678731551	Sanihaus Janssen		53.6821853	10.7710554					"Tu,Th 10:00-12:00"
691923218	Barlach-Apotheke		53.5773631	9.7051963	Wedel	Bahnhofstraße	38-40	22880	Mo-Fr 08:00-18:30; Sa 08:00-13:00; PH off
694115139	Apotheke Am Freilichtmuseum		54.2746468	10.0745896	Molfsee	Am Museum	1a	24113	"Mo-Fr 08:00-19:00; Sa 08:00-13:00; PH unknown; 2020 Apr 22 08:00-24:00 open ""Notdienst""; 2020 Apr 23 00:00-08:00 open ""Notdienst"""
695993809	Holsten-Apotheke		53.5846314	9.7248897	Wedel	Rissener Straße	105	22880	Mo-Sa 08:00-20:00; PH off
700064799	Uhlen-Apotheke		54.6640797	9.4037495	Tarp	Dorfstraße	12	24963	"Mo-Fr 08:00-19:00; Sa 08:00-13:00; Su,PH off"
701278791	Spitzweg-Apotheke		54.7723597	8.9736901	Leck	Hauptstraße	29	25917	
702204863	Apotheke 403		54.3550659	10.0861278	Kiel	Eckernförder Straße	403	24107	Sa 08:30-13:00; Mo-Fr 08:30-18:30
702453547	Apotheke am Neuen Markt		54.1334609	10.6163508	Eutin	Freischützstraße	3	23701	
706476658	Erlen-Apotheke		53.7277179	9.9969598	Norderstedt	Erlengang	2	22844	Mo-Fr 08:00-18:30; Sa 08:30-13:00
706691426	Post-Apotheke		53.6499795	9.8296717	Rellingen	Hauptstraße	35	25462	"Mo-Th 08:00-13:00,14:00-18:30; Fr 08:00-18:30; Sa 08:30-14:00"
708214841	Apotheke am Bleeck		53.9171294	9.8837387	Bad Bramstedt	Bleeck	25	24576	"Mo-Th 08:00-18:30; Fr 08:00-18:00; Sa 08:00-12:30; Su,PH off"
708792871	Dom-Apotheke		54.5157475	9.5662081	Schleswig	Plessenstraße	13	24837	Mo-Fr 08:00-18:30;Sa 09:00-13:00
719564509	Bären-Apotheke		54.5174302	9.5681124	Schleswig	Mönchenbrückstraße	10	24837	Mo-Fr 08:00-18:30; Sa 09:00-14:00
722919393	Brunnen-Apotheke		54.1678809	9.8560779	Nortorf	Kirchhofsallee	2	24589	Mo-Fr 08:00-18:30; Sa 08:00-13:00
724130917	Hattstedter Apotheke		54.5256087	9.0266350	Hattstedt	Bundesstraße	15b	25856	"Mo-Fr 08:00-12:30,14:30-18:00; Sa 08:00-12:30"
724163934	Engel-Apotheke		53.9416481	10.3063227	Bad Segeberg	Kurhausstraße	60-62	23795	
727116646	Insel-Apotheke		54.6903777	8.5685352	Wyk auf Föhr	Große Straße	33	25938	"Mo-Fr 08:30-12:30,14:00-18:00;Sa 09:00-12:00;Jul-Aug:Mo-Fr 08:30-18:30; Sa 09:00-12:30;Nov-Mar:Mo-Fr 08:30-12:30;Sa 09:00-12:00"
745268395	Lornsen Apotheke		54.3332942	10.1331295					"Mo-Sa 08:00-20:00; Su,PH off"
745268410	Holsten Apotheke		54.3362403	10.1337429		Holtenauer Straße	114a	24105	"Mo-Fr 08:00-19:00; Sa 09:00-16:00; PH,Su off"
747789933	Norderstedt-Apotheke		53.6839695	9.9983140	Norderstedt	Ulzburger Straße	10	22850	Mo-Fr 08:30-18:30; Sa 08:30-12:30
747789935	Spitzweg-Apotheke		53.6824915	10.0114243	Norderstedt	Am Kielortplatz	124	22850	"Mo-Th 08:30-13:00,14:00-18:00; Fr 08:30-18:30; Sa 08:30-13:00"
762640825	Apotheke am Westensee		54.3039982	9.9368605	Felde	Hasselrader Weg	2	24242	
768806640	Wellenkamp-Apotheke		53.9093006	9.5001358	Itzehoe	Alsenskamp	2	25524	"Mo-Fr 08:00-12:30,14:00-18:30; Sa 08:00-12:30"
769126722	Sophien Hof Apotheke Rüdel		54.3170479	10.1317197		Sophienblatt	20		"Mo-Fr 08:30-20:00; Sa 09:30-20:00; Su,PH off"
773591718	Rathaus-Apotheke		53.7064331	9.9958014	Norderstedt	Rathausallee	11a	22846	Mo-Fr 08:30-18:30; Sa 09:00-13:00
779155339	Anker Apotheke		54.3722713	10.9767725	Heiligenhafen	Bergstraße	11	23774	"Mo-Fr 08:00-12:30,14:00-18:00; Sa 08:30-12:30, May-Sep Mo-Fr 12:30-14:00; PH off"
779187074	Dorf-Apotheke		54.2347346	9.8683930	Groß Vollstedt	Dorfstraße	32	24802	
793241039	Löwen-Apotheke		54.7602933	9.4321375	Flensburg	Schleswiger Straße	130	24941	"Mo-Sa 09:00-20:00; Su,PH off"
806883123	Rosen-Apotheke		54.3952944	10.1578980	Kiel	Buschblick	152	24159	"Mo-Fr 08:00-13:00,14:30-18:30, Sa 08:00-13:00"
832731227	Apotheke 21		53.6085470	9.8435674	Schenefeld	Friedrich-Ebert-Allee	21	22869	Mo-Fr 08:00-18:30; Sa 08:30-13:30
835631833	Staggenborg Apotheke		54.3107037	9.6620711	Büdelsdorf	Am Ahlmannkai	2	24782	Mo-Sa 08:00-20:00; Su off
841709000	Bären Apotheke		53.8879781	10.6863339					Mo-Sa 08:00-20:00
846572581	Baumschulen-Apotheke		53.6342888	9.8398882	Halstenbek	Friedrichstraße	1a	25469	"Mo 07:30-12:30,14:00-19:00; Tu-Fr 07:30-12:30,14:00-18:30; Sa 08:30-13:00"
866190919	Eichberg-Apotheke		53.9496978	10.2944957	Bad Segeberg	Am Eichberg	3	23795	
866629789	Pinnau Apotheke		53.7304179	9.8968302	Quickborn	Kieler Straße	96	25451	"Mo-Fr 08:00-18:30, Sa 08:30-13:00"
873676364	Belvedere Apotheke		54.3468773	10.1333190	Kiel	Holtenauer Straße	236	24106	"Mo-Fr 08:00-13:00,14:00-18:00, Sa 09:00-13:00"
880883842	Pascal Apotheke		53.7422844	9.9401208	Quickborn	Pascalstraße	9	25451	Mo-Fr 08:00-20:00
897104429	Apotheke Altenholz		54.4109281	10.1272164					Mo-Fr 08:00-19:00; Sa 09:00-14:00
898933429	Stör-Apotheke		53.9477703	9.7264646	Kellinghusen	Hauptstraße	70	25548	Mo-Fr 08:00-19:00; Sa 08:00-13:00
899073138	Falderapark-Apotheke		54.0702494	9.9655454	Neumünster	Wasbeker Straße	145c	24534	Mo-Fr 08:00-18:30; Sa 08:30-12:30; PH off
900274349	Insel-Apotheke		54.9075287	8.3040716	Sylt	Friedrichstraße	17	25980	"Mo-Fr 08:30-18:30, Sa 08:30-13:00"
901523032	Möwen Apotheke		54.3698054	10.2033484	Heikendorf	Dorfstraße	6	24226	Mo-Fr 08:00-18:00; Sa 08:00-13:00
904005180	Apotheke in Ulzburg-Süd		53.7711952	9.9785329	Henstedt-Ulzburg	Hamburger Straße	92	24558	Mo-Fr 07:00-19:00; Sa 09:00-13:00
914764034	Altstadt-Apotheke		54.3235980	10.1382019					"Mo-Fr 08:30-18:30; Sa 09:00-14:00; Su,PH off"
914764046	Hof-Apotheke		54.3236481	10.1394817		Alter Markt	11		"Mo-Fr 08:00-19:00; Sa 09:00-13:00; Su,PH off"
914764051	Alte Rats-Apotheke		54.3216970	10.1361814		Holstenstraße	42-44	24103	"Mo-Fr 09:00-18:00; Sa 09:30-14:00; PH,Su off"
914764064	Stern-Apotheke		54.3320633	10.1319401	Kiel	Holtenauer Straße	45a	24105	"Mo-Fr 08:00-19:00, Sa 08:00-14:00"
918208090	Everschop-Apotheke		54.3286456	8.7781363	Garding	Fischerstraße	8	25836	"Mo-Fr 08:00-12:30,14:00-18:30; We 08:00-12:30,14:00-18:00; Sa 08:00-12:30"
926740837	Duhorn-Apotheke		54.0221758	9.3724101	Wacken	Hauptstraße	44	25596	"Mo,Th 08:00-12:30,14:00-19:00; Tu-Fr 08:00-12:30,14:00-18:00; Sa 08:00-12:00"
937003585	Rathaus-Apotheke		54.4389596	11.1979125	Fehmarn	Am Markt	30	23769	"Mo-Fr 08:00-12:30, Sa 08:00-12:30; PH off, Mo-Fr 14:00-18:00"
963638220	Sonnen-Apotheke		54.2979383	9.6648897	Rendsburg	Königstraße	18	24768	"Mo,Tu,Th,Fr 08:00-18:30; We 08:00-18:00; Sa 09:00-13:00"
970389141	Apotheke am Bahnhof Ulzburg		53.7942701	9.9811489	Henstedt-Ulzburg	Hamburger Straße	6	24558	Mo-Fr 08:00-19:00; Sa 08:00-16:00
976557233	Rantzau Apotheke		53.6722311	10.2403673					"Mo,Th 08:00-19:00, Tu,We,Fr 08:00-18:30, Sa 08:30-14:00"
976557245	Apotheke am Rondeel		53.6727686	10.2393034	Ahrensburg	Rondeel	9	22926	"Mo-Fr 08:30-18:30, Sa 08:30-15:00; PH off"
981512317	Stadt-Apotheke		53.8980163	9.1284778	Brunsbüttel	Röntgenstraße	2	25541	Mo-Fr 08:00-18:30; Sa 09:00-13:00;PH off
983423506	Holsten Apotheke		53.8073370	10.3687985					
985718122	Accent-Apotheke		53.6740278	10.2387743		Große Straße	30		"Mo-Fr 08:30-18:30, Sa 08:30-14:00"
987584731	Apotheke im Citti-Park		53.8582843	10.6291900					Mo-Su 08:30-20:00
988754395	Greif-Apotheke		53.9514850	9.7213773	Kellinghusen	Lornsenstraße	2	25548	Mo-Fr 08:00-19:00; Sa 08:00-13:00
995834491	Apotheke in Fahrdorf		54.5045175	9.5987666	Fahrdorf	Dorfstraße	56a	24857	"Mo-Fr 08:30-13:00,14:30-18:30; Sa 08:30-13:00; Su off"
1006964251	Oberstadt Apotheke		53.4400351	10.3921086	Geesthacht	Hansastraße	32	21502	Mo-Fr 08:00-18:30; Sa 08:00-13:00
1014515079	Guten Tag Apotheke		53.5428297	10.2139254	Glinde	Möllner Landstraße	119	21509	"Mo-Fr 08:00-19:00; Sa 08:00-14:00; PH,Su off"
1015929828	Apotheke im Gesundheitszentrum		53.6715296	10.2364600	Ahrensburg	Hamburger Straße	23	22926	"Mo-Tu,Th 08:00-18:30; We 08:00-13:30; Fr 08:00-13:30,15:00-18:00; PH off"
1016725816	Apotheke im Pluspunkt		54.5288286	9.5274707	Schleswig	Flensburger Straße	61	24837	Mo-Sa 08:00-20:00
1020095067	Rats-Apotheke		54.7853120	9.4348823	Flensburg	Holm	13	24937	"Mo-Fr 08:00-18:30; Sa 09:00-16:00; PH,Su off"
1027688965	Dithmarscher Apotheke		54.2123537	8.9230080	Wesselburen	Am Markt	10	25764	
1028473000	ProVita-Apotheke		53.6617405	9.8002115					Mo-Fr 08:30-18:30; Sa 09:30-13:30
1042629570	Die Wohld-Apotheke		54.4004205	10.1265607	Altenholz			24161	Mo-Fr 08:00-19:00; Sa 08:00-16:00
1094100026	Paracelsus Apotheke		53.8538638	10.6348832					Mo-Fr 08:30-20:00; Sa 08:30-19:00; PH off
1127725189	Nordland-Apotheke		53.9573996	10.8702321					Mo-Fr 08:30-18:30; Sa 08:30-16:30;Su 12:00-15:00
1127725198	Panda Apotheke		53.9577253	10.8706269					Mo-Fr 08:30-18:30; Sa 09:00-16:00
1194102009	Südstadt-Apotheke		53.9325186	10.3028455	Bad Segeberg	Theodor-Storm-Straße	15c	23795	"Mo-Fr 08:00-13:00,14:00-18:30; Sa 08:00-13:00"
1238473038	easyApotheke		54.7827238	9.4379857	Flensburg	Holm	57-61	24937	"Mo-Sa 09:00-20:00; Su,PH off"
1258229098	Insel-Apotheke		54.5193281	8.6848371	Pellworm	Uthlandestraße	7a	25849	
1258424500	Apozoom / Apotheke am Rathaus		54.3708743	10.2039172	Heikendorf	Dorfstraße	17	24226	Mo-Fr 08:00-18:00; Sa 08:00-13:00
1259172840	Utholm-Apotheke		54.3062961	8.6477643	Sankt Peter-Ording	Nordergeest	6	25826	Nov-Mar: Mo-Fr 08:00-18:30; Sa 08:00-12:30; Apr-Oct: Mo-Fr 08:00-18:30; Sa 08:00-18:00
1274549316	Anschütz-Apotheke		54.3284427	10.2094651	Schönkirchen	Kätnersredder	83	24232	"Mo-Fr 08:00-13:00,15:00-18:30; Sa 08:00-13:00; Su off"
1276928940	Vita Apotheke		53.8493597	10.6867209	Lübeck	Kronsforder Allee	69	23560	Mo-Fr 08:00-19:00;Sa 08:30-13:00
1311599643	Neue Apotheke im Casinopark		53.4897156	10.2533816	Wentorf bei Hamburg	Am Casinopark	14	21465	Mo-Fr 08:30-19:00; Sa 08:30-16:00
1313517753	Bahnhof-Apotheke		54.9078552	8.3083855	Sylt	Wilhelmstraße	7	25980	Mo-Fr 08:30-18:30; Sa 08:30-13:00
1314370566	easyApotheke		53.8699814	10.6666255					Mo-Fr 09:00-19:00; Sa 09:00-15:00
1318030346	Adler-Apotheke		53.6957335	9.7147354	Tornesch	Esinger Straße	3	25436	Mo-Fr 09:00-19:00; Sa 09:00-15:00; PH off
1322391809	Godske Hansens Apotheke		54.7852955	8.8269842	Niebüll	Hauptstraße	49	25899	Mo-Fr 08:00-18:30; Sa 08:00-12:30
1322722995	Friesenapotheke		54.7876274	8.8275578	Niebüll	Hauptstraße	35	25899	
1324083797	Rosen-Apotheke		53.7968269	10.1418466	Nahe	Segeberger Straße	23	23866	Mo-Fr 08:00-18:30; Sa 08:00-14:00
1330622677	Mühlen-Apotheke im a&b Center		54.0998597	9.9769505	Neumünster	Baeyerstraße	1	24536	Mo-Fr 08:00-20:00; Sa 09:00-18:00
1333818714	Bach-Apotheke		53.6895943	9.9828418	Norderstedt	Kohfurth	15	22850	Mo-Fr 08:30-19:00; Sa 09:00-16:00; PH off
1336620599	Louisen Apotheke		54.6265785	8.3948277	Wittdün auf Amrum	Inselstraße	19	25946	"Mo-Fr 08:30-12:30, Mo,Tu,Th,Fr 14:30-18:00, Sa 08:30-12:30"
1336703491	Schanzen-Apotheke OHG		54.3943123	10.1751516	Kiel	An der Schanze	38	24159	"Mo-Fr 08:00-18:30, Sa 08:00-13:00"
1341403243	Hofholz-Apotheke		54.3173332	10.0671225	Kiel	Hofholzallee	220	24109	"Mo-Fr 08:00-18:30; Sa 08:00-13:00; Su,PH off"
1341955023	Apotheke am Wattenmeer		54.3146230	8.6071066	Sankt Peter-Ording	Im Bad	27	25826	Mo-Fr 08:30-18:30; Sa 08:30-14:00; PH off
1357765824	DocMare-Apotheke		54.2874451	10.2192765	Schwentinental	Mergenthalerstraße	13-21	24223	Mo-Sa 08:30-20:00
1361347674	Park-Apotheke		54.3146310	10.1740648	Kiel	Schwanenseeplatz	1	24148	"Mo,Tu 08:30-13:00,15:00-18:30, We 08:30-13:00,15:00-18:00, Th 08:30-13:00, Fr 08:30-13:00,15:00-18:00, Th 15:00-18:30, Sa 09:00-13:00"
1364324543	Apotheke am Ziegenweg		53.7367326	9.9029613	Quickborn	Ziegenweg	4	25451	"Mo,Tu,Th 08:00-19:00; We 08:00-16:00; Fr 08:00-18:00"
1364324544	Eulen-Apotheke am Eulenplatz		53.7317856	9.8997023	Quickborn	Am Freibad	4a	25451	"Mo-Fr 08:00-18:30, Sa 08:00-12:30"
1366811146	West-Apotheke		54.3176373	10.1240590					Mo-Fr 8:00-18:30;Sa 8:30-13:00
1379025013	Linden-Apotheke		53.9981694	9.2615789	Burg (Dithmarschen)	Bahnhofstraße	1	25712	"Mo,Tu,Th 08:00-13:00,14:00-18:00;We,Fr 08:00-13:00,14:00-18:00; Sa 08:30-12:30;PH off"
1390903660	Fortuna-Apotheke		54.3471285	10.1044199					"Mo-Tu,Th-Fr 08:00-18:00; We 08:00-13:00; Sa-Su,PH off"
1392885559	Roland-Apotheke		53.5842707	9.6966964	Wedel	Rolandstraße	6	22880	
1399858563	Apotheke im Ärztehaus Königstraße		53.7540136	9.6564832	Elmshorn	Königstraße	12	25335	Mo-Th 08:00-18:30; We 08:00-18:00; Fr 08:00-18:00; Sa 09:00-13:00
1418102687	Altstädter Apotheke		53.9223533	9.5182134	Itzehoe	Breite Straße	19	25524	Mo-Tu 08:30-18:00;Th-Fr 08:30-18:00;We 08:30-13:00;Sa 08:30-12:30
